Date,AMZN-Close/Last,AMZN-Volume,AMZN-Open,AMZN-High,AMZN-Low,AAL-Close/Last,AAL-Volume,AAL-Open,AAL-High,AAL-Low,MAR-Close/Last,MAR-Volume,MAR-Open,MAR-High,MAR-Low,NFLX-Close/Last,NFLX-Volume,NFLX-Open,NFLX-High,NFLX-Low
01/23/2019,1640.02,5192420,1656,1657.43,1612,31.65,14294730,32.93,33.1,31.39,108.09,1645559,107.45,108.37,106.58,321.99,13456260,328.25,331.75,318.6
01/22/2019,1632.17,6402655,1681,1681.8668,1610.2,32.74,14594590,33.76,33.8804,32.45,107.26,2799296,108.71,108.85,106.02,325.16,17909440,334.89,336.88,321.03
01/18/2019,1696.2,5973318,1712,1716.2,1691.54,33.97,5791017,33.84,34.04,33.1538,109.05,2361241,109.8,109.8,108.26,339.1,26583340,351.97,353,336.73
01/17/2019,1693.22,4179836,1680,1700.17,1677.5,33.58,5911641,32.75,33.89,32.6311,108.47,2143885,108.8,109.89,108.1811,353.19,18238350,349.5,355.79,346.41
01/16/2019,1683.78,6343614,1684.22,1705,1675.8787,32.84,9134037,32.82,33.67,32.74,109.28,2813549,109.87,111.37,109.09,351.39,15345670,354,358.85,348.11
01/15/2019,1674.56,5964298,1632,1675.16,1626.01,32.1,7629451,31.88,32.86,31.63,110.18,1788122,108.28,110.24,107.54,354.64,21133450,349.6,357.22,347
01/14/2019,1617.21,5989299,1615,1648.2,1595.15,31.71,5865505,31.4,31.93,30.7,108.13,1407978,108.63,109.1,107.83,332.94,10460420,334.24,335.48,329.13
01/11/2019,1640.56,4670093,1640.55,1660.294,1636.22,31.8,6899855,31.8,31.989,31.1,109.42,1819654,109.27,109.45,107.33,337.59,19458690,330.96,341.09,328.52
01/10/2019,1656.22,6487252,1641.01,1663.25,1621.615,32.04,19689770,30.62,32.21,29.78,110.05,1681203,108.32,111.17,108.0001,324.66,13398180,314.57,325.37,312.5
01/09/2019,1659.42,6333528,1652.98,1667.7989,1641.3953,33.42,6179279,32.42,33.55,32.3,109.2,2750124,109.93,110.53,108.59,319.96,13307980,317.71,323.3508,313.5
01/08/2019,1656.58,8830753,1664.69,1676.61,1616.61,32.42,7106843,33.36,33.65,32.2,109.76,1595368,108.86,110.07,107.82,320.27,15279550,319.98,320.593,308.01
01/07/2019,1629.51,7971720,1602.31,1634.56,1589.185,32.95,7965525,31.99,33.4804,31.24,108.01,1528402,107.41,108.88,105.95,315.34,18586260,302.1,316.8,301.65
01/04/2019,1575.39,9161701,1530,1594,1518.3101,32.04,9359639,30.44,32.09,30.4,107.81,3045321,103.14,107.92,103.14,297.57,19299450,281.88,297.8,278.54
01/03/2019,1500.28,6934218,1520.01,1538,1497.11,30.06,16744980,31.69,31.8535,28.81,101.74,3335349,106.35,107,101.57,271.2,14946970,270.2,275.79,264.43
01/02/2019,1539.13,7871967,1465.2,1553.36,1460.93,32.48,5174901,31.46,32.65,31.05,107.46,1802105,106.72,108.585,105.285,267.66,11612970,259.28,269.7499,256.58
12/31/2018,1501.97,6941598,1510.8,1520.76,1487,32.11,5334662,32.09,32.62,31.68,108.56,1771174,107.61,108.56,107.39,267.66,13496880,260.16,270.1001,260
12/28/2018,1478.02,8822598,1473.35,1513.47,1449,31.83,6375495,32.17,32.6,31.51,107.24,1280441,107.19,108.52,106.4,256.08,10972920,257.94,261.9144,249.8
12/27/2018,1461.64,9631228,1454.2,1469,1390.31,32.04,7751161,31.71,32.05,30.865,106.63,1630241,104.27,106.66,102.8,255.565,12124430,250.11,255.59,240.1
12/26/2018,1470.9,10332870,1368.89,1473.1567,1363.01,32.29,8584787,30.12,32.33,29.59,105.58,2458110,101.7,105.68,101.42,253.67,14203700,233.92,254.5,231.23
12/24/2018,1343.96,7219996,1346,1396.03,1307,29.72,5901991,30.51,30.92,29.67,100.99,1450123,102.52,102.99,100.62,233.88,9547616,242,250.65,233.68
12/21/2018,1377.45,13556470,1464.99,1480,1363.96,30.78,11794060,31.95,32.65,30.65,102.88,4319214,104.39,106.53,102.3,246.39,21359330,263.83,264.5,241.29
12/20/2018,1460.83,9912659,1484,1509.5,1432.69,31.89,9434709,32.34,32.68,30.95,104.19,4178151,106.24,106.24,102.96,260.58,16769340,264.64,269.9,251.88
12/19/2018,1495.08,8624401,1543.05,1584.53,1483.18,32.42,8109557,33.46,33.98,32.23,106.39,2234003,108.76,109.75,105.76,266.77,13767940,269.96,280.87,263.77
12/18/2018,1551.48,6468073,1540,1567.55,1523.01,33.54,9074343,32.47,33.645,32.47,108.24,1881548,108.71,109.39,107.52,270.94,10330450,263.3,275.75,263.29
12/17/2018,1520.91,8729020,1566,1576.13,1505.01,32.04,7595070,32.3,32.8616,31.695,107.66,2326262,107.92,109.34,106.58,262.8,9616301,266.51,272.98,261.075
12/14/2018,1591.91,6347659,1638,1642.57,1585,32.41,8557521,32.27,33.2741,32.08,107.66,2241619,108,109.98,107.37,266.84,9908930,271.81,277.6665,265
12/13/2018,1658.38,5249043,1680,1692.12,1641.5,32.46,10274470,34.3,34.69,32.38,108.85,2066551,110.57,110.975,108.24,276.02,8373219,277.64,279.32,271.85
12/12/2018,1663.54,6581356,1669,1704.99,1660.27,34.35,7592659,34.55,34.7864,34.089,110.07,2615777,110.19,111.895,109.9701,274.88,11439180,267.66,281.7695,266.48
12/11/2018,1643.24,6217833,1678,1679.4684,1619.6,34.1,8055423,34.36,34.81,33.61,110.03,2613804,112.33,112.94,109.79,265.32,9823745,274.08,274.5,262.76
12/10/2018,1641.03,7467159,1623.84,1657.99,1590.87,33.84,8543244,33.67,34.17,32.61,110.81,1773460,111.44,112.35,109.2,269.7,9582549,264.19,271.18,260.6094
12/07/2018,1629.13,7508939,1705.07,1718.9262,1625.46,33.57,14375920,36.58,36.6,33.38,111.25,2637020,114.85,116.25,110.69,265.14,12454720,282.48,284.209,263.38
12/06/2018,1699.19,8701197,1614.87,1701.05,1609.85,36.94,9342731,36,37.1,35.79,115.32,2910950,111.68,115.5,111.11,282.88,13043830,268.33,283.22,267.14
12/04/2018,1668.4,8653416,1756,1770.3382,1665,36.69,12310510,38.82,39.205,36.67,113.5,3097300,119,119.23,112.92,275.33,12762320,288.13,295.74,274.72
12/03/2018,1772.36,6840412,1769.46,1778.34,1730,39.65,6573507,40.57,40.58,39.135,119.53,3620090,116,120.09,115.69,290.3,14098100,293.19,298.72,284.58
11/30/2018,1690.17,5744168,1679.5,1696,1666.5,40.16,10010490,38.42,40.2,38.42,115.03,9546649,113.6,116.72,113.38,286.13,11835670,288,290.81,283.061
11/29/2018,1673.57,6600424,1674.99,1689.99,1652.331,38.42,5166891,38.8,39.34,38.4,121.84,1174537,121.37,122.83,120.55,288.75,15016520,282.32,290.49,275.5
11/28/2018,1677.75,8429894,1613.92,1681.45,1601.215,38.94,6672282,38.59,38.97,37.78,122.19,1497529,119.99,122.27,118.52,282.65,14773990,271.98,284,263.34
11/27/2018,1581.42,5758441,1575.99,1597.65,1558.01,38.29,8140870,38.21,38.765,37.81,119.97,1539401,120,120.4,119.07,266.63,10956480,259.24,269.08,256.14
11/26/2018,1581.33,6226531,1539,1584.81,1524.22,38.1,9183398,38.3,38.62,37.7001,119.9,1280633,118.99,120.51,118.28,261.43,12490330,260.55,266.25,253.8
11/23/2018,1502.06,2707642,1517,1536.2,1501.81,37.95,6121272,36.66,38.27,36.66,117.26,445155,116.51,118,115.8,258.82,5245123,260.11,265.5,256.84
11/21/2018,1516.73,5707400,1542.99,1550,1515,36.31,8699769,36.09,37.51,35.97,117.17,1317537,116.1,118.74,116.09,262.13,11014290,274.42,275.34,261.51
11/20/2018,1495.46,10824410,1437.5,1534.75,1420,35.59,7059588,35.05,36.39,34.86,115.56,2237734,114.26,116.29,113.14,266.98,16676540,254.63,276.34,250
11/19/2018,1512.29,7741370,1577.01,1581.19,1503.36,35.82,9415003,36.76,37.08,35.305,116.5,1692187,118.45,118.86,115.39,270.6,12486920,283.79,285.09,269.15
11/16/2018,1593.41,6057199,1587.5,1614.48,1573.12,36.75,10645620,37.4,37.53,36.5,118.65,1369326,117.22,119.32,117.04,286.21,9084589,287.14,291.72,281
11/15/2018,1619.44,8379824,1581.01,1624.82,1546.51,37.82,8296845,37.87,38.16,36.3101,118.31,1595980,115.24,118.62,115.0308,290.06,9874546,285.51,292.5,282.16
11/14/2018,1599.01,6439170,1656.32,1672.9952,1597.07,38.11,7287935,38,38.59,37.45,116.3,1383043,117.35,118,115.6,286.73,16807390,300.4,301.84,278.2969
11/13/2018,1631.17,5901499,1649.29,1677.0638,1613.75,37.78,9694046,37.15,38.42,37.1,116.55,2381774,115.72,117.92,115.7,294.4,12117170,295,303.55,289.1
11/12/2018,1636.85,6763693,1698.24,1708.55,1630.01,36.86,9327654,36.31,37.3041,35.7777,115.07,1987614,116.56,117.31,114.73,294.07,10886490,300,302.49,290.63
11/09/2018,1712.43,5892058,1732.5,1743.9206,1701.87,36.22,6794338,36.7,37.26,36.03,117.04,1687452,116.65,117.62,116.18,303.47,13463170,311.07,312.98,298.01
11/08/2018,1754.91,6520345,1755,1784,1725.11,36.86,6884018,36.77,37.05,35.97,116.91,1810487,115.61,117.21,115.26,317.92,11008020,328,332.0499,316.6103
11/07/2018,1755.49,8166777,1673,1759.23,1664.075,36.97,10899570,35.57,37.39,35.48,116.14,2503054,114.82,117.15,114.635,327.5,13308030,312.9,328.56,311
11/06/2018,1642.81,4206093,1618.35,1665,1614.55,35.17,11351500,35.6,35.96,34.8399,114.55,6906307,115,117.395,112.11,310.84,9659785,314.76,320.22,305.3
11/05/2018,1627.8,5615749,1657.57,1658.09,1596.36,35.72,11304140,36.35,36.52,35.13,120.68,2402128,121.3,121.53,119.71,315.44,10247430,311.1,317.53,303.74
11/02/2018,1665.53,6932644,1678.59,1697.44,1651.83,36.33,9967562,36.59,37.46,35.64,120.93,2797282,122.24,122.97,119.94,309.1,13356130,318,321.88,308.33
11/01/2018,1665.53,8054045,1623.53,1670.4465,1598.44,36.37,9635782,35.3,36.47,35.07,121.09,2471128,118.485,121.23,116.02,317.38,15031690,304.59,318.45,296.67
10/31/2018,1598.01,9372899,1569.99,1623.91,1565.09,35.08,11132210,35.16,35.9,34.81,116.89,2437879,116.33,118.72,116.21,301.78,20092970,297.77,311.5,295.05
10/30/2018,1530.42,12395130,1486.16,1540.99,1476.36,34.66,13060870,32.44,34.78,32.33,115.27,2419788,112.85,115.37,112.45,285.81,23622680,275.57,290.525,271.2093
10/29/2018,1538.88,13791810,1660,1665.7383,1495,32.6,9398743,33.14,33.995,31.95,112.78,2868470,113.92,114.53,111.2,284.84,21662320,305.26,307.89,275.4
10/26/2018,1642.81,14941860,1649.59,1698.46,1603,32.46,11435880,31.4,33.01,31.3,112.73,3120027,108.63,114.18,108.44,299.83,19591690,300.51,313.99,292.3
10/25/2018,1782.17,9941447,1703.34,1794.81,1692.0101,32.37,18356770,31.19,33.33,31.12,111.54,3274328,108.16,112.38,108.16,312.87,13285040,307.12,319.94,305.25
10/24/2018,1664.2,6845123,1773.7,1777.7099,1656.56,30.34,15270260,32.48,32.75,30.24,107.13,5112690,112.03,113.78,106.96,301.83,18926130,332.28,333,300.73
10/23/2018,1768.7,6705686,1742.24,1776.34,1714,32.38,12461890,31.53,32.44,30.6,112.35,4007767,111,112.4,107.9,333.16,14880870,318,336.58,316.77
10/22/2018,1789.3,4481334,1784,1809.4999,1756,32.16,7570810,32.27,32.52,31.82,111.49,1559573,112.55,113.12,111.28,329.54,17081350,333.1,335.8,320.34
10/19/2018,1764.03,5854417,1785.16,1809.1,1753,32.04,10443200,32.09,32.65,31.81,112.04,2663720,114.71,115.29,112.01,332.67,16696220,351,355.8,332.2
10/18/2018,1770.72,5839352,1821.49,1830.15,1767.87,32.06,12763920,33.58,33.759,31.87,115.29,2174253,117.49,117.93,115.12,346.71,18067760,360.673,362.2,346.05
10/17/2018,1831.73,5282597,1842.79,1845,1807,33.57,15034780,34.45,35.4,33.53,117.96,1067698,118.17,118.725,116.37,364.7,32564190,378.33,380,356.5
10/16/2018,1819.96,5826985,1783.5,1823.88,1761.55,33.28,11323640,32.06,33.44,31.98,117.95,1529261,116.23,118.33,115.96,346.4,19670560,337.24,347.95,330.555
10/15/2018,1760.95,6360606,1795,1795.05,1734.23,31.78,11083240,31,32.24,30.82,115.51,1499501,117.05,117.4,115.47,333.13,11177510,337.63,339.2057,326.93
10/12/2018,1788.61,9385256,1808,1808.95,1742.53,30.91,12858440,31.97,32.13,30.81,117.49,2248582,117.21,117.885,115.7395,339.56,14806860,339.57,341.3,328.9
10/11/2018,1719.36,13858970,1724,1755.4,1685.1,31.27,17092520,32.3,32.75,30.75,114.63,2596260,116.34,117.42,114.05,321.1,16020690,324.94,334.2,315.81
10/10/2018,1755.25,10878990,1857.89,1858.56,1754.41,31.61,20497390,33.33,33.4,31.59,116.48,2210930,119.27,119.66,116.41,325.89,17063660,353.52,355.15,325.39
10/09/2018,1870.32,4732430,1859.99,1896.6759,1852.32,33.55,19637460,36.3,36.39,33.41,119.77,1718194,120.48,121.26,119.68,355.71,8730976,348.48,358.72,347.09
10/08/2018,1864.42,7346828,1874,1901.9962,1830.6627,35.9,7870394,36.44,36.85,35.6,120.57,1627553,121.45,121.69,119.5,349.1,12367510,345.18,352.945,338.11
10/05/2018,1889.65,6816213,1917.99,1929.08,1862.83,36.44,9124210,37.93,38.1275,36.21,121.45,2302893,122.92,123.515,120.29,351.35,13512410,359.77,363.5,343
10/04/2018,1909.42,7240549,1949,1956,1896.57,37.92,5916431,38.8,39.01,37.48,122.2,2714311,124.29,124.56,121.075,363.65,9052362,375.88,375.92,360.4
10/03/2018,1952.76,5167224,1981.7,1989.7,1949.81,38.8,6366061,38.7,39.26,38.42,124.59,2451676,126.3,126.89,124.34,377.05,5791686,378.53,380.93,374.881
10/02/2018,1971.31,5360924,1999.99,2013.39,1965.77,38.5,7623211,39.6,39.6,38.4,125.97,2157025,128.16,128.485,125.95,377.14,8620881,384.38,386.7999,373.83
10/01/2018,2004.36,3457725,2021.99,2033.19,2003.6,39.61,7208328,41.41,41.75,39.6,128.35,2287016,132.67,132.86,128.3,381.43,8339887,375.85,386.11,375.59
09/28/2018,2003,3991574,2004.41,2026.52,1996.4648,41.33,5027770,41.37,41.955,40.7,132.03,2438980,132.8,133.13,131.865,374.13,7104066,379.24,380.8,373.73
09/27/2018,2012.98,4295758,1993.2365,2016.1564,1988.58,41.5,5654310,41.23,42.2,41.15,133.42,1880633,130.48,133.5,130.34,380.71,7295123,379.87,383.2,376
09/26/2018,1974.85,4262097,1968.5,1995.25,1961.52,41.04,4612787,40.84,41.48,40.78,130.98,2280283,129.52,132.04,129.3431,377.88,13540220,373.59,382,370.88
09/25/2018,1974.55,4351662,1942.9,1975.91,1938.85,40.81,6731847,42,42.19,40.27,129.27,1342511,130.71,130.74,129.15,369.43,6775710,370.23,371.34,364.492
09/24/2018,1934.36,4146563,1903.79,1936.88,1865,41.98,7083931,43.27,43.3,41.85,130.24,1566780,130.38,130.76,128.39,369.61,9284561,359,373.64,354.33
09/21/2018,1915.01,6774727,1954.22,1957.31,1910.5011,43.6,10741200,42.04,43.89,41.99,130.9,5518721,132.66,133.36,130.41,361.19,11894650,366.59,372.22,360.74
09/20/2018,1944.3,3142025,1938.58,1955,1932.25,41.89,6864299,41.82,42.17,41.19,132.18,1786422,131.72,132.25,130.24,365.36,6756310,370.26,370.26,363.17
09/19/2018,1926.42,4037641,1940.5,1940.83,1904.9,41.6,7398605,40.79,41.7668,40.7,131.23,1625378,130.3,131.59,129.78,366.96,11842150,373.95,377.61,359.17
09/18/2018,1941.05,4231892,1918.65,1958.2,1915.4391,40.79,5548221,40.36,40.86,39.65,129.81,1755926,129.85,130.27,129.25,367.65,10387420,353.67,368.15,351.56
09/17/2018,1908.03,6981550,1954.73,1956.82,1887.41,40.32,5067642,39.7,40.545,39.7,129.77,1935409,130.29,130.51,129.36,350.35,7017306,364.22,367.33,349.57
09/14/2018,1970.19,3587896,1992.93,1993.648,1959.22,39.74,2882584,39.54,39.97,39.32,130.43,1680958,129.82,130.86,129.42,364.56,4735893,368.55,371.09,363.46
09/13/2018,1989.87,3605398,2000,2008.76,1982.0277,39.48,4266863,39.49,40.06,39.42,129.54,1911870,128.05,129.86,128.01,368.15,8349938,371.91,374.09,366.84
09/12/2018,1990,4407334,1994,2000,1962.44,39.26,6103365,40.26,40.401,39.23,127.57,1449437,127.18,127.71,126.5,369.95,10360140,359.08,370.43,356.24
09/11/2018,1987.15,5016780,1928.27,1988.88,1917,40.18,5862957,39.33,40.305,39.065,127.35,2683275,126.9,128.21,126.67,355.93,6190391,344.67,356.15,343.9001
09/10/2018,1939.01,4481091,1971,1973.04,1931.5158,39.43,3899605,38.66,39.49,38.49,127.68,3869733,127.08,128.04,126.7,348.41,5732200,352.27,352.5,343.08
09/07/2018,1952.07,4856982,1938.71,1975.2,1937.35,38.43,4875708,38.31,39.27,38.15,126.61,2913971,125.01,126.7,124.3805,348.68,9094700,342.2,355.75,341.25
09/06/2018,1958.31,7473086,2006.505,2007.5,1935.209,38.48,6917159,39.48,39.69,38.2485,124.98,2464736,125.12,125.65,123.56,346.46,13029930,347.44,356,341.99
09/05/2018,1994.82,8197117,2038.11,2040.38,1989.89,39.67,9738776,40.81,41.37,38.88,125.01,3074411,125.7,126.19,124.86,341.18,13072940,360,363.39,335.83
09/04/2018,2039.51,5703128,2026.5,2050.5,2013,40.77,7122128,40.32,41.34,40.32,126.55,1912986,126.11,126.72,125.06,363.6,7590605,366.47,368.88,361.26
08/31/2018,2012.71,4148432,2007,2022.38,2004.74,40.48,3464003,40.25,40.55,40.18,126.47,2245616,126.34,127.27,126.21,367.68,7918045,370.66,376,367.0766
08/30/2018,2002.38,7254573,1997.42,2025.57,1986.9,40.4,4329920,40.36,40.84,40.1504,126.21,1812621,126.86,127.05,125.74,370.98,10969500,365,376.8085,363.54
08/29/2018,1998.1,6432354,1953.45,1998.6899,1948.94,40.5,4471415,40.66,41.04,40.25,126.95,3105175,124.31,127.76,124.16,368.04,8103592,367.2,369.86,362.91
08/28/2018,1932.82,3070482,1937.73,1941.7771,1928.82,40.69,7371206,39.67,40.7,39.6,124.68,1698237,124.58,125.27,123.568,368.49,9190409,367.23,369.99,360.38
08/27/2018,1927.68,3546496,1915,1927.7,1909.281,39.52,11222440,39.02,39.82,39.02,124.29,1269859,123.68,124.7,123.58,364.58,17371910,367.145,374.49,360
08/24/2018,1905.39,2781770,1910.51,1916.01,1902.54,38.82,3561675,38.9,39.15,38.5272,123.11,1408312,122.58,123.59,122.3,358.82,14705630,346,359.15,344.541
08/23/2018,1902.9,3548197,1907.17,1919.5,1900.76,38.83,3931886,39.19,39.39,38.72,122.18,1667186,123.65,123.83,122.02,339.17,11312170,348.11,350.08,337.65
08/22/2018,1904.9,3058369,1876.64,1905.8,1876.64,39.19,5592612,40.08,40.19,39.14,123.71,1582597,124.34,124.71,123.55,344.44,8912548,338.49,346.21,337.406
08/21/2018,1883.42,3068215,1880,1897.75,1874.405,40.33,6469814,39.98,40.71,39.84,125.16,2474320,124.43,125.64,124.365,338.02,14501880,331,341.5,329.7
08/20/2018,1876.71,2854320,1890.57,1891.7465,1866.061,39.99,9625396,38.04,40.1,37.99,124.4,2398161,123.84,124.52,123.63,327.73,13564480,314.64,331.6,310.928
08/17/2018,1882.22,4088548,1885.8,1888,1855.55,37.79,6364866,37.99,38.21,37.72,123.85,2652799,122.1,123.88,121.42,316.78,10370280,319.01,324.365,312.96
08/16/2018,1886.52,3884253,1903.94,1905,1883.5525,38.16,5869277,37.75,38.455,37.44,122.15,2475258,121.18,122.83,121.11,322.44,6674219,329.9,331.17,321.2138
08/15/2018,1882.62,7658108,1909.55,1916.21,1869.79,37.44,5599179,36.96,37.51,36.415,120.43,2115688,120.56,121.02,119.32,326.4,11746500,334.03,335.4962,321
08/14/2018,1919.65,3918758,1919.39,1921.01,1900,37.09,3873009,36.84,37.555,36.83,121.61,2138917,121.51,122,120.84,337.49,5791723,342.09,342.41,336.25
08/13/2018,1896.2,5508481,1898.5,1925,1893.67,36.79,4051825,37.29,37.33,36.68,120.46,1713023,120.65,121.45,119.9,341.31,6884455,339.89,347.19,339.07
08/10/2018,1886.3,3623734,1888.51,1899.5,1878.2125,37.26,7481649,37.75,37.79,36.445,120.16,2313990,120.57,121.64,119.77,345.87,4327581,346.91,349.1,344.4233
08/09/2018,1898.52,4844363,1882,1914.57,1877.48,37.92,3668635,38.55,38.74,37.885,120.79,3166580,122.03,122.9,120.61,349.36,4680889,347.96,352.439,345.8157
08/08/2018,1886.52,3922462,1861,1891.51,1854.5,38.38,3886477,38.41,38.86,38.22,121.63,2864476,124.61,125.67,121.5,347.61,5392715,352.21,352.29,346.61
08/07/2018,1862.48,3332789,1854.53,1869.72,1846.2673,38.26,6425401,38.65,38.74,38.19,124.43,3858302,125.31,126.83,123.96,351.83,7952555,353.23,357.31,349.01
08/06/2018,1847.75,3383971,1825.81,1847.77,1818.92,38.41,3339820,38.26,38.49,37.87,129.28,2003065,128.51,129.51,127.4,350.92,8186587,342.865,351.98,341.74
08/03/2018,1823.29,3454718,1837.744,1841,1821.501,38.42,3968025,38.06,38.62,38.05,128.19,1325692,129.11,129.28,127.58,343.09,8836308,347.75,347.86,338.4768
08/02/2018,1834.33,4337911,1788.77,1836.56,1786,37.93,5920697,37.86,38.12,37.35,129.13,1508344,126.72,129.32,125.92,344.5,7111670,337.23,345,334.71
08/01/2018,1797.17,4139144,1784,1798.4365,1776.02,38.14,7077698,39.38,39.47,37.69,127.87,2321718,127.78,129.18,126.97,338.38,7761986,335.87,344.41,334.02
07/31/2018,1777.44,5716449,1786.49,1801.83,1739.32,39.54,5759397,39.26,39.87,39.14,127.84,1606278,126.21,128.06,125.7,337.45,14039440,331.51,342.5,328
07/30/2018,1779.22,6542712,1827.33,1829.5,1766.02,38.97,5744307,39.88,40.29,38.93,125.91,2022714,128.29,128.47,125.69,334.96,18227810,351.93,352.03,334.0201
07/27/2018,1817.27,9670042,1876.05,1880.05,1806.53,39.69,8444893,39.93,40.859,39.51,128.55,2028413,131.13,131.87,128.34,355.21,8938523,366.85,367,351.65
07/26/2018,1808,9637399,1839,1844.68,1804.5,40.02,12817330,37.85,40.45,37.6,130.97,1960197,132.17,133.6608,130.7703,363.09,6961506,358.19,365.54,356.625
07/25/2018,1863.61,3657664,1829.3,1863.84,1822.64,38.19,7331930,37.32,38.34,37.32,131.5,2717221,129,131.73,127.21,362.87,8382441,357.57,363.28,355.65
07/24/2018,1829.24,4228340,1829.01,1840,1809.3829,37.45,6414616,38.19,38.39,37.04,130.02,3871104,132.01,132.31,128.77,357.32,12829360,366.94,367.4,354.56
07/23/2018,1802,3858903,1812.21,1819,1769.99,38.04,4690184,37.65,38.22,37.36,132.03,1471540,133.05,133.05,131.87,362.66,11463490,359.145,363.9,353.6
07/20/2018,1813.7,3879448,1825.01,1834.84,1810.06,37.88,5302661,37.96,38.3823,37.8108,133.05,1529458,132.91,134.12,132.07,361.05,15089420,364.92,370.5,360.14
07/19/2018,1812.97,4590063,1829.46,1841,1811.27,38.13,4959155,38.32,38.38,37.545,133.2,1944191,131.02,133.47,131.02,364.23,16829630,371.06,375.749,363
07/18/2018,1842.92,4851208,1848,1858.88,1831.27,38.37,10294640,38,39.2,38,133.13,2127614,130.36,133.68,130.16,375.13,21706840,381.24,383.13,372.3552
07/17/2018,1843.93,5660705,1811.56,1851.69,1797.3838,37.38,6257163,37.1,38.05,37.08,130.45,1224025,130.13,130.94,129.9,379.48,58303640,346.95,385,344
07/16/2018,1822.49,5425916,1821.95,1841.95,1814.45,37.28,5358259,37.26,37.58,36.93,130.79,1440275,131.24,131.44,130.26,400.48,22225460,398.98,403.355,391.75
07/13/2018,1813.03,4381802,1803.93,1815.3,1795.225,37.12,10823810,36.31,37.26,36.14,131.01,843578,130.54,131.16,130.41,395.8,15695110,409.19,410,395.081
07/12/2018,1796.62,4511274,1764.51,1798,1762.18,36.33,12223220,36.4,36.77,35.64,130.77,1334980,130.68,131.09,129.37,413.5,12703940,415.155,416.79,407.8
07/11/2018,1755,3167209,1737.99,1756.96,1734,35.96,24865940,38.31,38.34,35.9,129.85,1829090,130.07,130.63,129.26,418.65,9635060,411.34,419.77,410.6
07/10/2018,1743.07,2977310,1738.53,1750,1731,39.12,4907531,39.38,39.4,38.5,130.73,2163384,130.09,131.43,130.09,415.63,9205902,417.24,419.44,413.08
07/09/2018,1739.02,2926194,1724.05,1739.56,1716.23,39.31,4529908,38.21,39.41,38.07,130.16,2627746,129.08,130.26,127.91,418.97,11091340,415.95,419.12,411.1
07/06/2018,1710.63,2586450,1696,1715.268,1691.67,38.09,3694904,38.19,38.39,37.76,127.66,1323633,126.71,127.96,125.84,408.25,8568382,397.45,408.6495,395.5225
07/05/2018,1699.73,2974047,1705.38,1710.69,1682.1501,37.99,6169730,37.85,38.18,37.52,126.49,1982623,125.06,126.71,125.06,398.39,8418116,393.8,399.24,390.86
07/03/2018,1693.96,2177276,1723.96,1725,1692.48,37.75,5645315,37.64,38.33,36.76,124.52,1345846,127.06,127.54,124.34,390.52,5280344,399.49,399.98,389.5
07/02/2018,1713.78,3180640,1682.7,1713.89,1678.06,38.36,3349727,37.74,38.395,37.44,126.49,1681299,125.57,126.92,125,398.18,8125655,385.45,398.38,380
06/29/2018,1699.8,4486680,1717,1723.41,1694.3156,37.96,6029194,38.25,38.75,37.82,126.6,2022556,125.38,127.55,125.25,391.43,9228678,399.19,401.3299,390.55
